date,gas_price,uber_ride,groceries_basket,rent_index,streaming_cost,gas_price_idx,uber_ride_idx,groceries_basket_idx,rent_index_idx,streaming_cost_idx,RIPI,cpi,cpi_idx,ripi_minus_cpi_idx
2024-12-13,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-14,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-15,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-16,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-17,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-18,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-19,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-20,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-21,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-22,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-23,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-24,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-25,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-26,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-27,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-28,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-29,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-30,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-31,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2025-01-01,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-02,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-03,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-04,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-05,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-06,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-07,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-08,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-09,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-10,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-11,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-12,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-13,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-14,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-15,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-16,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-17,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-18,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-19,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-20,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-21,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-22,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-23,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-24,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-25,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-26,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-27,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-28,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-29,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-30,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-01-31,3.211,271.847,14.872,429.087,593.918,99.689537410742,104.71118883273758,118.04111437415668,104.24854227405247,102.44681603427786,106.81197261741852,318.961,102.99097830789997,3.8209943095185537
2025-02-01,3.261,265.313,15.927,430.318,598.462,101.24185035703196,102.19439479847159,126.4147948249861,104.54761904761905,103.23062513260415,108.96801496374839,319.679,103.22281706694909,5.745197896799297
2025-02-02,3.261,265.313,15.927,430.318,598.462,101.24185035703196,102.19439479847159,126.4147948249861,104.54761904761905,103.23062513260415,108.96801496374839,319.679,103.22281706694909,5.745197896799297
2025-02-03,3.261,265.313,15.927,430.318,598.462,101.24185035703196,102.19439479847159,126.4147948249861,104.54761904761905,103.23062513260415,108.96801496374839,319.679,103.22281706694909,5.745197896799297
